file_name,duration,word2,101
../../books/10LinesFirst.txt,0.037,
../../books/10LinesFirst.txt,0.023,
../../books/10LinesFirst.txt,0.032,
../../books/10LinesFirst.txt,0.023,
../../books/10LinesFirst.txt,0.022,
../../books/10LinesSecond.txt,0.056,
../../books/10LinesSecond.txt,0.022,
../../books/10LinesSecond.txt,0.022,
../../books/10LinesSecond.txt,0.065,
../../books/10LinesSecond.txt,0.022,
../../books/100LinesFirst.txt,0.076,
../../books/100LinesFirst.txt,0.055,
../../books/100LinesFirst.txt,0.054,
../../books/100LinesFirst.txt,0.054,
../../books/100LinesFirst.txt,0.064,
../../books/100LinesSecond.txt,0.06,
../../books/100LinesSecond.txt,0.146,
../../books/100LinesSecond.txt,0.054,
../../books/100LinesSecond.txt,0.114,
../../books/100LinesSecond.txt,0.091,
../../books/1000LinesFirst.txt,0.428,
../../books/1000LinesFirst.txt,0.412,
../../books/1000LinesFirst.txt,0.528,
../../books/1000LinesFirst.txt,0.412,
../../books/1000LinesFirst.txt,0.564,
../../books/1000LinesSecond.txt,0.592,
../../books/1000LinesSecond.txt,0.714,
../../books/1000LinesSecond.txt,0.536,
../../books/1000LinesSecond.txt,0.958,
../../books/1000LinesSecond.txt,0.645,
../../books/10000LinesFirst.txt,4.976,
../../books/10000LinesFirst.txt,5.097,
../../books/10000LinesFirst.txt,4.968,
../../books/10000LinesFirst.txt,5.356,
../../books/10000LinesFirst.txt,4.99,
../../books/10000LinesSecond.txt,3.527,
../../books/10000LinesSecond.txt,4.517,
../../books/10000LinesSecond.txt,3.5,
../../books/10000LinesSecond.txt,3.539,
../../books/10000LinesSecond.txt,4.016,
../../books/50000Lines.txt,39.954,
../../books/50000Lines.txt,23.124,
../../books/50000Lines.txt,24.867,
../../books/50000Lines.txt,23.088,
../../books/50000Lines.txt,23.727,
../../books/100000Lines.txt,41.595,
../../books/100000Lines.txt,41.434,
../../books/100000Lines.txt,43.374,
../../books/100000Lines.txt,41.455,
../../books/100000Lines.txt,41.288,
../../books/500000Lines.txt,217.989,
../../books/500000Lines.txt,216.824,
../../books/500000Lines.txt,220.094,
../../books/500000Lines.txt,221.494,
../../books/500000Lines.txt,213.831,
../../books/1000000Lines.txt,416.436,
../../books/1000000Lines.txt,420.563,
../../books/1000000Lines.txt,417.491,
../../books/1000000Lines.txt,412.585,
../../books/1000000Lines.txt,416.606,
