str_len,duration,word10-293,293
13,0.0009
13,0.0007
13,0.0008
13,0.0007
13,0.0007
101,0.0012
101,0.0011
101,0.0011
101,0.0011
101,0.0012
1045,0.0051
1045,0.0049
1045,0.0049
1045,0.0049
1045,0.0051
48733,0.2081
48733,0.2615
48733,0.1965
48733,0.225
48733,0.2835
10183,0.0942
10183,0.0738
10183,0.0436
10183,0.0467
10183,0.0426
185919,0.8253
185919,0.9305
185919,0.9063
185919,0.8996
185919,0.9065
559618,2.7311
559618,2.4552
559618,2.6877
559618,2.45
559618,2.6031
1010777,4.4384
1010777,4.2358
1010777,4.6582
1010777,4.7489
1010777,4.3788
2665788,12.0102
2665788,12.1645
2665788,11.1936
2665788,11.0036
2665788,11.0435
4808754,20.0631
4808754,20.0369
4808754,20.0352
4808754,20.0329
4808754,20.0383
24652312,103.533
24652312,102.626
24652312,104.215
24652312,106.952
24652312,111.759
48087540,205
48087540,211.29
48087540,215.424
48087540,213.799
48087540,201.714
